fecha_factura,trimestre,cliente_id,sku,unidades_vendidas,kilos_vendidos,kilos_vendidos_calculados,valor_venta,responsable_comercial,comentario,archivo_origen,Mes
2025-10-27,3,C003,130101,80,12.0,12.0,338640,Nicolás Pardo,OK,N/A,2025-10
2025-10-27,3,C017,110108,3,0.45,0.45,35660,Daniel Rojas,OK,N/A,2025-10
2025-10-27,3,C011,110109,30,4.5,4.5,336790,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C011,110108,31,4.65,4.65,343160,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C003,120101,86,21.5,21.5,663070,Nicolás Pardo,OK,N/A,2025-10
2025-10-27,3,C010,110111,54,54.0,54.0,3282370,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C011,110114,33,8.25,8.25,555350,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C011,900101,29,2.32,2.32,203490,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C010,110116,39,39.0,39.0,2454300,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C016,120101,67,16.75,16.75,510240,Juan Sebastián León,OK,N/A,2025-10
2025-10-27,3,C003,110112,99,9.9,9.9,514720,Nicolás Pardo,OK,N/A,2025-10
2025-10-27,3,C010,900104,45,3.6,3.6,298030,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C010,900103,30,2.4,2.4,235340,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C002,120101,107,26.75,26.75,817490,Sara Vélez,OK,N/A,2025-10
2025-10-27,3,C016,900101,46,N/A,3.68,344380,Juan Sebastián León,OK,N/A,2025-10
2025-10-27,3,C017,900103,3,0.24,0.24,24720,Laura Mejía,OK,N/A,2025-10
2025-10-27,3,C016,300102,45,10.35,10.35,319970,Juan Sebastián León,OK,N/A,2025-10
2025-10-27,3,C016,110103,49,7.35,7.35,534160,Juan Sebastián León,OK,N/A,2025-10
2025-10-27,3,C001,110101,89,13.35,13.35,981660,Laura Mejía,OK,N/A,2025-10
2025-10-27,3,C003,110103,55,8.25,8.25,615150,Nicolás Pardo,OK,N/A,2025-10
2025-10-27,3,C010,110115,27,6.75,6.75,482490,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C010,110114,35,8.75,8.75,598730,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C002,110102,47,7.05,7.05,524370,Sara Vélez,OK,N/A,2025-10
2025-10-27,3,C002,110112,100,10.0,10.0,520660,Sara Vélez,OK,N/A,2025-10
2025-10-27,3,C016,110112,87,8.7,8.7,455960,Juan Sebastián León,OK,N/A,2025-10
2025-10-27,3,C003,110102,50,7.5,7.5,546030,Nicolás Pardo,OK,N/A,2025-10
2025-10-27,3,C001,110102,86,12.9,12.9,964730,Laura Mejía,OK,N/A,2025-10
2025-10-27,3,C011,110116,38,38.0,38.0,2324000,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C011,110110,21,7.56,7.56,499680,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C010,110110,24,8.64,8.64,561220,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C002,900103,51,4.08,4.08,416360,Sara Vélez,OK,N/A,2025-10
2025-10-27,3,C011,110111,34,34.0,34.0,2071390,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C016,900103,58,4.64,4.64,475550,Juan Sebastián León,OK,N/A,2025-10
2025-10-27,3,C016,190101,2,0.8,0.8,38850,Juan Sebastián León,OK,N/A,2025-10
2025-10-27,3,C002,110101,52,7.8,7.8,573270,Sara Vélez,OK,N/A,2025-10
2025-10-27,3,C010,110108,42,6.3,6.3,470060,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C016,130103,55,15.84,15.84,346920,Juan Sebastián León,OK,N/A,2025-10
2025-10-27,3,C011,900104,34,2.72,2.72,218100,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C001,130101,131,19.65,19.65,560230,Daniel Rojas,OK,N/A,2025-10
2025-10-27,3,C010,110109,39,5.85,5.85,425800,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C010,900101,48,3.84,3.84,349570,Valentina Cruz,OK,N/A,2025-10
2025-10-27,3,C001,190101,2,0.8,0.8,38730,Daniel Rojas,OK,N/A,2025-10
2025-10-27,3,C002,900102,84,6.72,6.72,623950,Sara Vélez,OK,N/A,2025-10
2025-10-27,3,C017,900101,4,0.32,0.32,31510,Laura Mejía,OK,N/A,2025-10
2025-10-27,3,C003,110114,69,17.25,17.25,1255670,Nicolás Pardo,OK,N/A,2025-10
2025-10-27,3,C016,900102,57,4.56,4.56,421520,Juan Sebastián León,OK,N/A,2025-10
2025-10-27,3,C001,120101,199,49.75,49.75,1488430,Laura Mejía,OK,N/A,2025-10
2025-10-28,3,C006,110112,126,12.6,12.6,620200,Nicolás Pardo,OK,N/A,2025-10
2025-10-28,3,C006,130104,87,13.05,13.05,378290,Nicolás Pardo,OK,N/A,2025-10
2025-10-28,3,C008,300103,159,159.0,159.0,4509810,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C018,110112,122,12.2,12.2,619110,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C009,900105,38,38.0,38.0,3251060,María Paz Torres,REVISAR,N/A,2025-10
2025-10-28,3,C007,130104,97,14.55,14.55,404980,Daniel Rojas,OK,N/A,2025-10
2025-10-28,3,C007,120102,212,212.0,212.0,5967490,Daniel Rojas,OK,N/A,2025-10
2025-10-28,3,C005,900102,71,5.68,5.68,496810,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C009,300103,103,103.0,103.0,2846960,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C018,110113,77,19.25,19.25,888280,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C007,300104,112,112.0,112.0,3169810,Daniel Rojas,OK,N/A,2025-10
2025-10-28,3,C005,130104,185,27.75,27.75,794850,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C008,120102,126,126.0,126.0,3423380,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C007,900106,57,57.0,57.0,4903010,Laura Mejía,OK,N/A,2025-10
2025-10-28,3,C008,130104,81,12.15,12.15,340730,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C004,900102,85,6.8,6.8,594540,Daniel Rojas,OK,N/A,2025-10
2025-10-28,3,C004,300101,96,22.08,22.08,631550,Laura Mejía,OK,N/A,2025-10
2025-10-28,3,C009,300104,108,108.0,108.0,3044610,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C009,110111,62,62.0,62.0,3698310,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C004,120103,155,31.0,31.0,1149860,Laura Mejía,OK,N/A,2025-10
2025-10-28,3,C007,300103,185,185.0,185.0,5206390,Daniel Rojas,OK,N/A,2025-10
2025-10-28,3,C007,110111,80,80.0,80.0,4762560,Laura Mejía,OK,N/A,2025-10
2025-10-28,3,C007,900105,64,64.0,64.0,5781250,Daniel Rojas,OK,N/A,2025-10
2025-10-28,3,C008,130102,209,209.0,209.0,3910740,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C008,110111,64,64.0,64.0,3943960,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C008,110116,65,65.0,65.0,3869830,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C008,900106,40,40.0,40.0,3428070,Sara Vélez,REVISAR,N/A,2025-10
2025-10-28,3,C009,110116,65,65.0,65.0,3962530,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C018,120104,109,21.8,21.8,645560,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C009,130104,59,8.85,8.85,239670,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C018,130103,164,47.232,47.23,982850,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C009,900106,41,41.0,41.0,3672830,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C006,120103,67,13.4,13.4,492690,Nicolás Pardo,OK,N/A,2025-10
2025-10-28,3,C004,130104,146,21.9,21.9,632350,Daniel Rojas,OK,N/A,2025-10
2025-10-28,3,C008,300104,156,156.0,156.0,4413090,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C009,130102,154,154.0,154.0,2860090,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C008,900105,41,41.0,41.0,3703930,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C018,130104,148,22.2,22.2,642430,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C004,120101,160,40.0,40.0,1188050,Daniel Rojas,OK,N/A,2025-10
2025-10-28,3,C007,130102,291,291.0,291.0,5483630,Laura Mejía,OK,N/A,2025-10
2025-10-28,3,C005,130101,243,36.45,36.45,1002150,Sara Vélez,OK,N/A,2025-10
2025-10-28,3,C007,110116,83,83.0,83.0,4913560,Laura Mejía,OK,N/A,2025-10
2025-10-28,3,C009,120102,177,177.0,177.0,4842530,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C018,120101,113,28.25,28.25,813810,María Paz Torres,OK,N/A,2025-10
2025-10-28,3,C018,120103,108,21.6,21.6,801050,María Paz Torres,OK,N/A,2025-10
2025-10-29,3,C012,110109,11,1.65,1.65,130870,Daniel Rojas,OK,N/A,2025-10
2025-10-29,3,C013,900101,21,1.68,1.68,164010,María Paz Torres,OK,N/A,2025-10
2025-10-29,3,C013,900102,15,1.2,1.2,114020,María Paz Torres,OK,N/A,2025-10
2025-10-29,3,C015,120101,22,5.5,5.5,170860,Nicolás Pardo,OK,N/A,2025-10
2025-10-29,3,C013,900103,8,0.64,0.64,67900,María Paz Torres,OK,N/A,2025-10
2025-10-29,3,C012,110106,11,1.375,1.38,112380,Laura Mejía,OK,N/A,2025-10
2025-10-29,3,C015,900101,9,0.72,0.72,70130,Nicolás Pardo,OK,N/A,2025-10
2025-10-29,3,C012,900102,13,1.04,1.04,98310,Daniel Rojas,OK,N/A,2025-10
2025-10-29,3,C012,110105,16,2.4,2.4,182450,Daniel Rojas,OK,N/A,2025-10
2025-10-29,3,C012,900103,11,0.88,0.88,92860,Daniel Rojas,OK,N/A,2025-10
2025-10-29,3,C012,110108,17,2.55,2.55,203600,Daniel Rojas,OK,N/A,2025-10
2025-10-29,3,C013,190102,1,0.5,0.5,23420,María Paz Torres,OK,N/A,2025-10
2025-10-29,3,C012,900104,16,1.28,1.28,113640,Laura Mejía,OK,N/A,2025-10
2025-10-29,3,C015,300102,15,3.45,3.45,109990,Nicolás Pardo,REVISAR,N/A,2025-10
2025-10-29,3,C013,110114,14,3.5,3.5,268930,María Paz Torres,OK,N/A,2025-10
2025-10-29,3,C017,900102,4,0.32,0.32,30730,Daniel Rojas,REVISAR,N/A,2025-10
2025-10-30,3,C001,300102,77,17.71,17.71,554410,Daniel Rojas,OK,N/A,2025-10
2025-10-30,3,C002,900101,52,4.16,4.16,390840,Sara Vélez,OK,N/A,2025-10
2025-10-30,3,C001,110115,62,15.5,15.5,1152510,Daniel Rojas,OK,N/A,2025-10
2025-10-30,3,C014,190101,2,0.8,0.8,38400,María Paz Torres,OK,N/A,2025-10
2025-10-30,3,C002,110115,44,11.0,11.0,834320,Sara Vélez,OK,N/A,2025-10
2025-10-30,3,C014,130103,76,21.888,21.89,478700,María Paz Torres,OK,N/A,2025-10
2025-10-30,3,C014,120104,62,12.4,12.4,372310,María Paz Torres,OK,N/A,2025-10
2025-10-30,3,C001,110104,64,9.6,9.6,714770,Laura Mejía,OK,N/A,2025-10
2025-10-30,3,C001,110106,50,6.25,6.25,494120,Daniel Rojas,OK,N/A,2025-10
2025-10-30,3,C002,190101,2,0.8,0.8,38440,Sara Vélez,OK,N/A,2025-10
2025-10-30,3,C014,110102,56,8.4,8.4,625200,María Paz Torres,OK,N/A,2025-10
2025-10-30,3,C001,110113,78,19.5,19.5,909880,Daniel Rojas,OK,N/A,2025-10
2025-10-30,3,C002,120104,57,11.4,11.4,350730,Sara Vélez,OK,N/A,2025-10
2025-10-30,3,C016,120103,47,9.4,9.4,364010,Juan Sebastián León,OK,N/A,2025-10
2025-10-30,3,C016,900104,49,3.92,3.92,336400,Juan Sebastián León,OK,N/A,2025-10
2025-10-30,3,C003,900104,58,4.64,4.64,410590,Nicolás Pardo,OK,N/A,2025-10
2025-10-30,3,C016,130101,87,13.05,13.05,372070,Juan Sebastián León,OK,N/A,2025-10
2025-10-30,3,C014,130101,78,11.7,11.7,333120,María Paz Torres,OK,N/A,2025-10
2025-10-30,3,C016,110102,33,4.95,4.95,366550,Juan Sebastián León,OK,N/A,2025-10
2025-10-30,3,C001,120104,87,17.4,17.4,536250,Laura Mejía,OK,N/A,2025-10
2025-10-30,3,C016,110101,36,5.4,5.4,399650,Juan Sebastián León,OK,N/A,2025-10
2025-10-30,3,C016,190101,1,0.4,0.4,19860,Juan Sebastián León,OK,N/A,2025-10
2025-10-30,3,C016,110115,29,7.25,7.25,551520,Juan Sebastián León,OK,N/A,2025-10
2025-10-30,3,C014,110106,43,5.375,5.38,420300,María Paz Torres,OK,N/A,2025-10
2025-10-30,3,C002,120103,68,13.6,13.6,508660,Sara Vélez,REVISAR,N/A,2025-10
2025-10-31,3,C004,110113,95,23.75,23.75,1096290,Daniel Rojas,OK,N/A,2025-10
2025-10-31,3,C018,300101,93,21.39,21.39,599550,María Paz Torres,OK,N/A,2025-10
2025-10-31,3,C006,120104,85,17.0,17.0,504190,Nicolás Pardo,OK,N/A,2025-10
2025-10-31,3,C017,110112,5,0.5,0.5,26950,Daniel Rojas,OK,N/A,2025-10
2025-10-31,3,C018,300102,81,18.63,18.63,550180,María Paz Torres,OK,N/A,2025-10
2025-10-31,3,C017,900101,4,0.32,0.32,30890,Laura Mejía,OK,N/A,2025-10
2025-10-31,3,C017,120103,5,1.0,1.0,38110,Daniel Rojas,OK,N/A,2025-10
2025-10-31,3,C004,110112,201,20.1,20.1,985390,Daniel Rojas,OK,N/A,2025-10
2025-10-31,3,C005,110113,90,N/A,22.5,1008590,Sara Vélez,OK,N/A,2025-10
2025-10-31,3,C017,110113,3,0.75,0.75,36760,Laura Mejía,OK,N/A,2025-10
2025-10-31,3,C017,120101,7,1.75,1.75,54640,Laura Mejía,OK,N/A,2025-10
2025-10-31,3,C005,120103,89,17.8,17.8,653730,Sara Vélez,OK,N/A,2025-10
2025-10-31,3,C005,130103,186,53.568,53.57,1121650,Sara Vélez,OK,N/A,2025-10
2025-10-31,3,C006,300102,57,13.11,13.11,398440,Nicolás Pardo,OK,N/A,2025-10
2025-10-31,3,C004,300102,77,17.71,17.71,534000,Laura Mejía,OK,N/A,2025-10
2025-10-31,3,C018,130101,266,39.9,39.9,1109010,María Paz Torres,OK,N/A,2025-10
2025-10-31,3,C004,120104,117,23.4,23.4,688740,Daniel Rojas,OK,N/A,2025-10
2025-10-31,3,C006,120101,113,28.25,28.25,817650,Nicolás Pardo,OK,N/A,2025-10
2025-10-31,3,C006,130101,199,29.85,29.85,822850,Nicolás Pardo,OK,N/A,2025-10
2025-10-31,3,C017,300101,3,0.69,0.69,20970,Daniel Rojas,OK,N/A,2025-10
2025-10-31,3,C005,300101,93,21.39,21.39,604680,Sara Vélez,OK,N/A,2025-10
2025-10-31,3,C017,900103,3,0.24,0.24,25540,Laura Mejía,OK,N/A,2025-10
2025-11-01,3,C015,900102,8,0.64,0.64,60750,Nicolás Pardo,OK,N/A,2025-11
2025-11-01,3,C015,130101,19,2.85,2.85,82490,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C016,900101,42,3.36,3.36,318440,Juan Sebastián León,REVISAR,N/A,2025-11
2025-11-03,3,C003,110103,51,7.65,7.65,556700,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C016,300101,54,12.42,12.42,366200,Juan Sebastián León,OK,N/A,2025-11
2025-11-03,3,C017,900102,4,0.32,0.32,30560,Daniel Rojas,OK,N/A,2025-11
2025-11-03,3,C002,110101,46,6.9,6.9,508400,Sara Vélez,OK,N/A,2025-11
2025-11-03,3,C002,190103,4,2.4,2.4,127980,Sara Vélez,OK,N/A,2025-11
2025-11-03,3,C017,110112,4,0.4,0.4,21450,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C016,190103,7,4.2,4.2,221080,Juan Sebastián León,OK,N/A,2025-11
2025-11-03,3,C003,190101,7,2.8,2.8,135880,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C014,300102,61,14.03,14.03,437450,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C003,110110,30,10.8,10.8,755900,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C003,130103,95,27.36,27.36,580210,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C014,120103,81,16.2,16.2,607260,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C014,110103,63,9.45,9.45,693520,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C001,900104,107,8.56,8.56,762680,Daniel Rojas,OK,N/A,2025-11
2025-11-03,3,C016,190102,8,4.0,4.0,183460,Juan Sebastián León,OK,N/A,2025-11
2025-11-03,3,C001,900103,77,6.16,6.16,628580,Daniel Rojas,OK,N/A,2025-11
2025-11-03,3,C002,300101,57,13.11,13.11,393710,Sara Vélez,OK,N/A,2025-11
2025-11-03,3,C016,190101,7,2.8,2.8,135290,Juan Sebastián León,OK,N/A,2025-11
2025-11-03,3,C002,130101,100,15.0,15.0,428840,Sara Vélez,OK,N/A,2025-11
2025-11-03,3,C002,900104,74,5.92,5.92,508280,Sara Vélez,OK,N/A,2025-11
2025-11-03,3,C016,110110,22,7.92,7.92,554290,Juan Sebastián León,OK,N/A,2025-11
2025-11-03,3,C001,130103,112,32.256,32.26,683580,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C014,300101,78,N/A,17.94,525520,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C001,110103,101,15.15,15.15,1110810,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C002,300102,62,14.26,14.26,450600,Sara Vélez,OK,N/A,2025-11
2025-11-03,3,C001,120103,82,16.4,16.4,626930,Daniel Rojas,OK,N/A,2025-11
2025-11-03,3,C001,110107,73,9.125,9.12,720100,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C001,110114,84,21.0,21.0,1557570,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C002,110102,54,8.1,8.1,585880,Sara Vélez,OK,N/A,2025-11
2025-11-03,3,C001,190102,14,7.0,7.0,319170,Daniel Rojas,OK,N/A,2025-11
2025-11-03,3,C002,190102,8,4.0,4.0,185870,Sara Vélez,OK,N/A,2025-11
2025-11-03,3,C003,110101,55,8.25,8.25,600950,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C016,110112,72,7.2,7.2,378020,Juan Sebastián León,OK,N/A,2025-11
2025-11-03,3,C014,190101,9,3.6,3.6,172580,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C002,190101,8,3.2,3.2,158430,Sara Vélez,REVISAR,N/A,2025-11
2025-11-03,3,C001,110101,74,11.1,11.1,822610,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C016,120104,61,12.2,12.2,364910,Juan Sebastián León,OK,N/A,2025-11
2025-11-03,3,C003,190103,4,2.4,2.4,123550,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C017,110108,4,N/A,0.6,48180,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C014,190103,8,4.8,4.8,253800,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C016,110114,57,14.25,14.25,1033740,Juan Sebastián León,OK,N/A,2025-11
2025-11-03,3,C016,110113,41,10.25,10.25,476580,Juan Sebastián León,OK,N/A,2025-11
2025-11-03,3,C014,110101,59,8.85,8.85,638170,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C017,300102,2,0.46,0.46,14940,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C001,190101,9,N/A,3.6,178070,Daniel Rojas,OK,N/A,2025-11
2025-11-03,3,C014,900104,69,5.52,5.52,476880,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C003,110114,45,11.25,11.25,842690,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C017,130101,3,0.45,0.45,13230,Daniel Rojas,OK,N/A,2025-11
2025-11-03,3,C003,900102,63,5.04,5.04,470760,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C017,900101,3,0.24,0.24,23520,Daniel Rojas,OK,N/A,2025-11
2025-11-03,3,C014,110107,57,7.125,7.12,569430,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C017,190101,1,0.4,0.4,20220,Daniel Rojas,OK,N/A,2025-11
2025-11-03,3,C003,120104,65,13.0,13.0,394340,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C001,900101,87,6.96,6.96,649390,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C014,110114,66,16.5,16.5,1193890,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C001,900102,110,8.8,8.8,798920,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C014,110110,38,13.68,13.68,965670,María Paz Torres,OK,N/A,2025-11
2025-11-03,3,C017,190102,1,0.5,0.5,23170,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C003,110115,50,12.5,12.5,939440,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C002,110110,32,11.52,11.52,826720,Sara Vélez,OK,N/A,2025-11
2025-11-03,3,C001,110112,128,12.8,12.8,668300,Laura Mejía,OK,N/A,2025-11
2025-11-03,3,C002,110114,65,16.25,16.25,1196070,Sara Vélez,OK,N/A,2025-11
2025-11-03,3,C017,120101,4,1.0,1.0,30600,Daniel Rojas,OK,N/A,2025-11
2025-11-03,3,C003,900101,61,4.88,4.88,470300,Nicolás Pardo,OK,N/A,2025-11
2025-11-03,3,C001,110105,80,12.0,12.0,875050,Laura Mejía,OK,N/A,2025-11
2025-11-04,3,C006,300101,84,19.32,19.32,537930,Nicolás Pardo,OK,N/A,2025-11
2025-11-04,3,C004,900102,115,9.2,9.2,820090,Laura Mejía,OK,N/A,2025-11
2025-11-04,3,C006,110113,56,14.0,14.0,632580,Nicolás Pardo,OK,N/A,2025-11
2025-11-04,3,C004,130103,289,83.232,83.23,1720610,Laura Mejía,OK,N/A,2025-11
2025-11-04,3,C005,120101,192,48.0,48.0,1392250,Sara Vélez,OK,N/A,2025-11
2025-11-04,3,C005,120104,128,25.6,25.6,743930,Sara Vélez,OK,N/A,2025-11
2025-11-04,3,C004,130101,429,64.35,64.35,1762550,Daniel Rojas,OK,N/A,2025-11
2025-11-04,3,C005,130101,241,36.15,36.15,991740,Sara Vélez,OK,N/A,2025-11
2025-11-04,3,C004,120103,125,25.0,25.0,926200,Laura Mejía,OK,N/A,2025-11
2025-11-04,3,C005,130104,136,20.4,20.4,591110,Sara Vélez,OK,N/A,2025-11
2025-11-04,3,C005,110112,188,18.8,18.8,928200,Sara Vélez,OK,N/A,2025-11
2025-11-04,3,C006,900102,69,5.52,5.52,488600,Nicolás Pardo,REVISAR,N/A,2025-11
2025-11-04,3,C018,900102,93,7.44,7.44,671130,María Paz Torres,OK,N/A,2025-11
2025-11-04,3,C005,300102,88,20.24,20.24,614870,Sara Vélez,REVISAR,N/A,2025-11
2025-11-04,3,C018,110112,113,11.3,11.3,562490,María Paz Torres,OK,N/A,2025-11
2025-11-04,3,C005,900102,84,6.72,6.72,592260,Sara Vélez,OK,N/A,2025-11
2025-11-04,3,C018,120101,110,27.5,27.5,810520,María Paz Torres,OK,N/A,2025-11
2025-11-04,3,C004,300101,103,23.69,23.69,665120,Laura Mejía,OK,N/A,2025-11
2025-11-04,3,C006,130103,132,38.016,38.02,797070,Nicolás Pardo,OK,N/A,2025-11
2025-11-05,3,C012,110101,19,2.85,2.85,218380,Laura Mejía,OK,N/A,2025-11
2025-11-05,3,C013,110105,18,2.7,2.7,204010,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C017,130101,4,0.6,0.6,17480,Laura Mejía,OK,N/A,2025-11
2025-11-05,3,C015,120103,17,3.4,3.4,130450,Nicolás Pardo,OK,N/A,2025-11
2025-11-05,3,C012,110114,21,5.25,5.25,402250,Laura Mejía,OK,N/A,2025-11
2025-11-05,3,C012,900103,12,0.96,0.96,102340,Laura Mejía,OK,N/A,2025-11
2025-11-05,3,C013,110102,21,3.15,3.15,239810,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C012,110115,14,3.5,3.5,271060,Daniel Rojas,OK,N/A,2025-11
2025-11-05,3,C017,300101,3,0.69,0.69,20790,Daniel Rojas,OK,N/A,2025-11
2025-11-05,3,C012,190102,3,1.5,1.5,70090,Daniel Rojas,OK,N/A,2025-11
2025-11-05,3,C013,110101,22,3.3,3.3,254420,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C012,190103,2,1.2,1.2,63930,Laura Mejía,OK,N/A,2025-11
2025-11-05,3,C013,190103,2,1.2,1.2,64980,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C013,900103,9,0.72,0.72,76130,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C013,190102,2,1.0,1.0,46880,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C012,190101,3,1.2,1.2,59880,Laura Mejía,OK,N/A,2025-11
2025-11-05,3,C013,190101,2,0.8,0.8,39980,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C012,110107,21,2.625,2.62,210560,Daniel Rojas,OK,N/A,2025-11
2025-11-05,3,C013,110107,11,1.375,1.38,112770,María Paz Torres,REVISAR,N/A,2025-11
2025-11-05,3,C013,110110,9,3.24,3.24,238850,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C013,110109,18,2.7,2.7,221280,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C012,110110,12,N/A,4.32,309710,Laura Mejía,OK,N/A,2025-11
2025-11-05,3,C017,900101,3,0.24,0.24,22830,Daniel Rojas,OK,N/A,2025-11
2025-11-05,3,C013,110108,18,2.7,2.7,219090,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C017,110113,3,0.75,0.75,36570,Daniel Rojas,OK,N/A,2025-11
2025-11-05,3,C015,900101,15,1.2,1.2,113060,Nicolás Pardo,OK,N/A,2025-11
2025-11-05,3,C017,120103,4,0.8,0.8,30850,Laura Mejía,OK,N/A,2025-11
2025-11-05,3,C017,120101,4,1.0,1.0,31040,Daniel Rojas,OK,N/A,2025-11
2025-11-05,3,C013,900104,13,1.04,1.04,93190,María Paz Torres,OK,N/A,2025-11
2025-11-05,3,C012,110102,19,2.85,2.85,216960,Laura Mejía,OK,N/A,2025-11
2025-11-05,3,C013,110115,17,4.25,4.25,326570,María Paz Torres,OK,N/A,2025-11
2025-11-06,3,C014,900102,50,4.0,4.0,371630,María Paz Torres,REVISAR,N/A,2025-11
2025-11-06,3,C003,300101,52,11.96,11.96,357530,Nicolás Pardo,REVISAR,N/A,2025-11
2025-11-06,3,C002,900103,60,4.8,4.8,493000,Sara Vélez,OK,N/A,2025-11
2025-11-06,3,C002,130103,89,25.632,25.63,546280,Sara Vélez,OK,N/A,2025-11
2025-11-06,3,C014,190102,9,4.5,4.5,204400,María Paz Torres,OK,N/A,2025-11
2025-11-06,3,C016,110103,40,6.0,6.0,446650,Juan Sebastián León,OK,N/A,2025-11
2025-11-06,3,C014,900103,50,4.0,4.0,409820,María Paz Torres,REVISAR,N/A,2025-11
2025-11-06,3,C003,110113,57,14.25,14.25,683190,Nicolás Pardo,OK,N/A,2025-11
2025-11-06,3,C016,120103,43,8.6,8.6,329370,Juan Sebastián León,OK,N/A,2025-11
2025-11-06,3,C014,110105,51,7.65,7.65,556960,María Paz Torres,OK,N/A,2025-11
2025-11-06,3,C001,300101,105,24.15,24.15,707780,Daniel Rojas,OK,N/A,2025-11
