Mes,cliente_id,sku,Unidades_Sell_In,Unidades_Sell_Out,Unidades_Inicial,Kilos_Inicial,Inventario_Anterior,Variacion_Inventario,Unidades_Inventario_Final,Kilos_Inventario_Final,DOH,Estado_Abastecimiento
2025-09,C014,110114,151,125,74.0,18.5,186.0,26.0,212.0,53.0,50.879999999999995,🟡 Sobre
2025-10,C014,110114,92,131,74.0,18.5,212.0,-39.0,173.0,43.25,39.61832061068703,🟡 Sobre
2025-10,C014,110114,92,131,74.0,18.5,173.0,-39.0,134.0,33.5,30.687022900763356,🟡 Sobre
2025-11,C014,110114,242,152,74.0,18.5,134.0,90.0,224.0,56.0,44.21052631578947,🟡 Sobre
2025-11,C014,110114,242,152,74.0,18.5,224.0,90.0,314.0,78.5,61.973684210526315,🟡 Sobre
2025-12,C014,110114,199,168,74.0,18.5,314.0,31.0,345.0,86.25,61.607142857142854,🟡 Sobre
2025-12,C014,110114,199,168,74.0,18.5,345.0,31.0,376.0,94.0,67.14285714285714,🟡 Sobre
2025-01,C014,110115,95,85,41.0,10.25,41.0,10.0,51.0,12.75,18.0,🟡 Sobre
2025-02,C014,110115,63,79,41.0,10.25,51.0,-16.0,35.0,8.75,13.291139240506329,🟡 Sobre
2025-03,C014,110115,110,99,41.0,10.25,35.0,11.0,46.0,11.5,13.93939393939394,🟡 Sobre
2025-04,C014,110115,100,96,41.0,10.25,46.0,4.0,50.0,12.5,15.625000000000002,🟡 Sobre
2025-05,C014,110115,75,105,41.0,10.25,50.0,-30.0,20.0,5.0,5.7142857142857135,🟢 Bien
2025-06,C014,110115,120,85,41.0,10.25,20.0,35.0,55.0,13.75,19.411764705882355,🟡 Sobre
2025-07,C014,110115,65,89,41.0,10.25,55.0,-24.0,31.0,7.75,10.449438202247192,🟡 Sobre
2025-08,C014,110115,92,104,41.0,10.25,31.0,-12.0,19.0,4.75,5.480769230769231,🟢 Bien
2025-09,C014,110115,120,112,41.0,10.25,19.0,8.0,27.0,6.75,7.232142857142858,🟡 Sobre
2025-10,C014,110115,116,90,41.0,10.25,27.0,26.0,53.0,13.25,17.666666666666668,🟡 Sobre
2025-11,C014,110115,128,126,41.0,10.25,53.0,2.0,55.0,13.75,13.095238095238095,🟡 Sobre
2025-12,C014,110115,115,139,41.0,10.25,55.0,-24.0,31.0,7.75,6.690647482014389,🟢 Bien
2025-01,C014,120101,253,256,115.0,28.75,115.0,-3.0,112.0,28.0,13.125,🟡 Sobre
2025-02,C014,120101,187,247,115.0,28.75,112.0,-60.0,52.0,13.0,6.315789473684211,🟢 Bien
2025-03,C014,120101,308,282,115.0,28.75,52.0,26.0,78.0,19.5,8.297872340425533,🟡 Sobre
2025-04,C014,120101,278,259,115.0,28.75,78.0,19.0,97.0,24.25,11.235521235521235,🟡 Sobre
2025-05,C014,120101,313,295,115.0,28.75,97.0,18.0,115.0,28.75,11.694915254237289,🟡 Sobre
2025-06,C014,120101,283,277,115.0,28.75,115.0,6.0,121.0,30.25,13.104693140794224,🟡 Sobre
2025-07,C014,120101,409,298,115.0,28.75,121.0,111.0,232.0,58.0,23.355704697986578,🟡 Sobre
2025-08,C014,120101,306,304,115.0,28.75,232.0,2.0,234.0,58.5,23.092105263157894,🟡 Sobre
2025-09,C014,120101,194,243,115.0,28.75,234.0,-49.0,185.0,46.25,22.839506172839506,🟡 Sobre
2025-10,C014,120101,301,280,115.0,28.75,185.0,21.0,206.0,51.5,22.071428571428573,🟡 Sobre
2025-11,C014,120101,256,266,115.0,28.75,206.0,-10.0,196.0,49.0,22.105263157894736,🟡 Sobre
2025-12,C014,120101,342,308,115.0,28.75,196.0,34.0,230.0,57.5,22.4025974025974,🟡 Sobre
2025-01,C014,120103,193,182,87.0,17.400000000000002,87.0,11.0,98.0,19.6,16.153846153846153,🟡 Sobre
2025-02,C014,120103,123,143,87.0,17.400000000000002,98.0,-20.0,78.0,15.600000000000001,16.363636363636363,🟡 Sobre
2025-03,C014,120103,145,153,87.0,17.400000000000002,78.0,-8.0,70.0,14.000000000000002,13.72549019607843,🟡 Sobre
2025-04,C014,120103,220,197,87.0,17.400000000000002,70.0,23.0,93.0,18.6,14.16243654822335,🟡 Sobre
2025-05,C014,120103,209,204,87.0,17.400000000000002,93.0,5.0,98.0,19.6,14.411764705882353,🟡 Sobre
2025-06,C014,120103,146,188,87.0,17.400000000000002,98.0,-42.0,56.0,11.200000000000001,8.936170212765957,🟡 Sobre
2025-07,C014,120103,225,195,87.0,17.400000000000002,56.0,30.0,86.0,17.200000000000003,13.23076923076923,🟡 Sobre
2025-08,C014,120103,144,178,87.0,17.400000000000002,86.0,-34.0,52.0,10.400000000000002,8.764044943820224,🟡 Sobre
2025-09,C014,120103,197,201,87.0,17.400000000000002,52.0,-4.0,48.0,9.600000000000001,7.164179104477612,🟡 Sobre
2025-10,C014,120103,226,220,87.0,17.400000000000002,48.0,6.0,54.0,10.8,7.363636363636363,🟡 Sobre
2025-11,C014,120103,246,208,87.0,17.400000000000002,54.0,38.0,92.0,18.400000000000002,13.269230769230768,🟡 Sobre
2025-12,C014,120103,243,229,87.0,17.400000000000002,92.0,14.0,106.0,21.200000000000003,13.88646288209607,🟡 Sobre
2025-01,C014,120104,115,145,96.0,19.200000000000003,96.0,-30.0,66.0,13.200000000000003,13.655172413793103,🟡 Sobre
2025-02,C014,120104,177,165,96.0,19.200000000000003,66.0,12.0,78.0,15.600000000000003,14.181818181818182,🟡 Sobre
2025-03,C014,120104,161,172,96.0,19.200000000000003,78.0,-11.0,67.0,13.400000000000002,11.686046511627907,🟡 Sobre
2025-04,C014,120104,183,169,96.0,19.200000000000003,67.0,14.0,81.0,16.200000000000003,14.378698224852071,🟡 Sobre
2025-05,C014,120104,124,170,96.0,19.200000000000003,81.0,-46.0,35.0,7.000000000000002,6.1764705882352935,🟢 Bien
2025-06,C014,120104,184,146,96.0,19.200000000000003,35.0,38.0,73.0,14.600000000000001,15.0,🟡 Sobre
2025-07,C014,120104,207,203,96.0,19.200000000000003,73.0,4.0,77.0,15.400000000000002,11.379310344827585,🟡 Sobre
2025-08,C014,120104,118,163,96.0,19.200000000000003,77.0,-45.0,32.0,6.400000000000002,5.889570552147239,🟢 Bien
2025-09,C014,120104,204,184,96.0,19.200000000000003,32.0,20.0,52.0,10.400000000000002,8.478260869565217,🟡 Sobre
2025-10,C014,120104,230,198,96.0,19.200000000000003,52.0,32.0,84.0,16.800000000000004,12.727272727272728,🟡 Sobre
2025-11,C014,120104,155,178,96.0,19.200000000000003,84.0,-23.0,61.0,12.200000000000003,10.280898876404494,🟡 Sobre
2025-12,C014,120104,215,183,96.0,19.200000000000003,61.0,32.0,93.0,18.6,15.245901639344263,🟡 Sobre
2025-01,C014,130101,165,208,100.0,15.0,100.0,-43.0,57.0,8.55,8.221153846153847,🟡 Sobre
2025-02,C014,130101,207,210,100.0,15.0,57.0,-3.0,54.0,8.100000000000001,7.7142857142857135,🟡 Sobre
2025-03,C014,130101,297,251,100.0,15.0,54.0,46.0,100.0,15.0,11.952191235059761,🟡 Sobre
2025-04,C014,130101,200,238,100.0,15.0,100.0,-38.0,62.0,9.3,7.815126050420169,🟡 Sobre
2025-05,C014,130101,243,232,100.0,15.0,62.0,11.0,73.0,10.950000000000001,9.439655172413794,🟡 Sobre
2025-06,C014,130101,279,243,100.0,15.0,73.0,36.0,109.0,16.35,13.456790123456791,🟡 Sobre
2025-07,C014,130101,266,238,100.0,15.0,109.0,28.0,137.0,20.55,17.26890756302521,🟡 Sobre
2025-08,C014,130101,179,251,100.0,15.0,137.0,-72.0,65.0,9.750000000000002,7.768924302788845,🟡 Sobre
2025-09,C014,130101,271,201,100.0,15.0,65.0,70.0,135.0,20.25,20.149253731343286,🟡 Sobre
2025-10,C014,130101,254,261,100.0,15.0,135.0,-7.0,128.0,19.2,14.71264367816092,🟡 Sobre
2025-11,C014,130101,192,245,100.0,15.0,128.0,-53.0,75.0,11.25,9.183673469387756,🟡 Sobre
2025-12,C014,130101,270,256,100.0,15.0,75.0,14.0,89.0,13.35,10.4296875,🟡 Sobre
2025-01,C014,130103,296,222,91.0,26.208,91.0,74.0,165.0,47.519999999999996,22.297297297297295,🟡 Sobre
2025-02,C014,130103,232,211,91.0,26.208,165.0,21.0,186.0,53.568,26.445497630331754,🟡 Sobre
2025-03,C014,130103,222,215,91.0,26.208,186.0,7.0,193.0,55.583999999999996,26.930232558139533,🟡 Sobre
2025-04,C014,130103,145,198,91.0,26.208,193.0,-53.0,140.0,40.31999999999999,21.21212121212121,🟡 Sobre
2025-05,C014,130103,268,246,91.0,26.208,140.0,22.0,162.0,46.65599999999999,19.75609756097561,🟡 Sobre
2025-06,C014,130103,181,201,91.0,26.208,162.0,-20.0,142.0,40.895999999999994,21.19402985074627,🟡 Sobre
2025-07,C014,130103,231,224,91.0,26.208,142.0,7.0,149.0,42.91199999999999,19.955357142857142,🟡 Sobre
2025-08,C014,130103,187,227,91.0,26.208,149.0,-40.0,109.0,31.391999999999992,14.405286343612335,🟡 Sobre
2025-09,C014,130103,289,243,91.0,26.208,109.0,46.0,155.0,44.63999999999999,19.1358024691358,🟡 Sobre
2025-10,C014,130103,255,229,91.0,26.208,155.0,26.0,181.0,52.12799999999999,23.7117903930131,🟡 Sobre
2025-11,C014,130103,174,209,91.0,26.208,181.0,-35.0,146.0,42.047999999999995,20.95693779904306,🟡 Sobre
2025-12,C014,130103,259,262,91.0,26.208,146.0,-3.0,143.0,41.184,16.374045801526716,🟡 Sobre
2025-03,C014,190101,0,1,23.0,9.200000000000001,23.0,-1.0,22.0,8.8,660.0,🟡 Sobre
2025-06,C014,190101,0,2,23.0,9.200000000000001,22.0,-2.0,20.0,8.0,300.0,🟡 Sobre
2025-07,C014,190101,0,1,23.0,9.200000000000001,20.0,-1.0,19.0,7.6,570.0,🟡 Sobre
2025-08,C014,190101,0,1,23.0,9.200000000000001,19.0,-1.0,18.0,7.199999999999999,540.0,🟡 Sobre
2025-09,C014,190101,0,4,23.0,9.200000000000001,18.0,-4.0,14.0,5.6,105.0,🟡 Sobre
2025-10,C014,190101,2,14,23.0,9.200000000000001,14.0,-12.0,2.0,0.7999999999999989,4.285714285714286,🟢 Bien
2025-11,C014,190101,31,31,23.0,9.200000000000001,2.0,0.0,2.0,0.7999999999999989,1.935483870967742,🟢 Bien
2025-12,C014,190101,76,65,23.0,9.200000000000001,2.0,11.0,13.0,5.199999999999999,6.0,🟢 Bien
2025-02,C014,190102,0,1,26.0,13.0,26.0,-1.0,25.0,12.5,750.0,🟡 Sobre
2025-03,C014,190102,0,1,26.0,13.0,25.0,-1.0,24.0,12.0,720.0,🟡 Sobre
2025-04,C014,190102,0,2,26.0,13.0,24.0,-2.0,22.0,11.0,330.0,🟡 Sobre
2025-05,C014,190102,0,1,26.0,13.0,22.0,-1.0,21.0,10.5,630.0,🟡 Sobre
2025-06,C014,190102,0,1,26.0,13.0,21.0,-1.0,20.0,10.0,600.0,🟡 Sobre
2025-07,C014,190102,0,1,26.0,13.0,20.0,-1.0,19.0,9.5,570.0,🟡 Sobre
2025-09,C014,190102,0,1,26.0,13.0,19.0,-1.0,18.0,9.0,540.0,🟡 Sobre
2025-10,C014,190102,0,9,26.0,13.0,18.0,-9.0,9.0,4.5,30.0,🟡 Sobre
2025-11,C014,190102,26,34,26.0,13.0,9.0,-8.0,1.0,0.5,0.8823529411764706,🔴 Falta
2025-12,C014,190102,86,119,26.0,13.0,1.0,-33.0,0.0,0.0,0.0,🔴 Falta
2025-02,C014,190103,0,1,16.0,9.6,16.0,-1.0,15.0,9.0,450.0,🟡 Sobre
2025-04,C014,190103,0,1,16.0,9.6,15.0,-1.0,14.0,8.4,420.0,🟡 Sobre
2025-06,C014,190103,0,1,16.0,9.6,14.0,-1.0,13.0,7.800000000000001,390.0,🟡 Sobre
2025-09,C014,190103,0,1,16.0,9.6,13.0,-1.0,12.0,7.200000000000001,360.0,🟡 Sobre
2025-10,C014,190103,0,8,16.0,9.6,12.0,-8.0,4.0,2.4000000000000012,15.0,🟡 Sobre
2025-11,C014,190103,30,28,16.0,9.6,4.0,2.0,6.0,3.6000000000000014,6.428571428571428,🟢 Bien
2025-12,C014,190103,68,61,16.0,9.6,6.0,7.0,13.0,7.800000000000002,6.393442622950819,🟢 Bien
2025-01,C014,300101,213,202,90.0,20.7,90.0,11.0,101.0,23.23,15.0,🟡 Sobre
2025-02,C014,300101,138,157,90.0,20.7,101.0,-19.0,82.0,18.86,15.668789808917197,🟡 Sobre
2025-03,C014,300101,198,205,90.0,20.7,82.0,-7.0,75.0,17.25,10.97560975609756,🟡 Sobre
2025-04,C014,300101,185,164,90.0,20.7,75.0,21.0,96.0,22.08,17.560975609756095,🟡 Sobre
2025-05,C014,300101,123,176,90.0,20.7,96.0,-53.0,43.0,9.889999999999997,7.329545454545455,🟡 Sobre
2025-06,C014,300101,219,200,90.0,20.7,43.0,19.0,62.0,14.259999999999998,9.3,🟡 Sobre
2025-07,C014,300101,195,185,90.0,20.7,62.0,10.0,72.0,16.56,11.675675675675677,🟡 Sobre
2025-08,C014,300101,142,173,90.0,20.7,72.0,-31.0,41.0,9.43,7.109826589595375,🟡 Sobre
2025-09,C014,300101,225,166,90.0,20.7,41.0,59.0,100.0,23.0,18.072289156626507,🟡 Sobre
2025-10,C014,300101,136,188,90.0,20.7,100.0,-52.0,48.0,11.04,7.659574468085106,🟡 Sobre
2025-11,C014,300101,215,171,90.0,20.7,48.0,44.0,92.0,21.16,16.140350877192983,🟡 Sobre
2025-12,C014,300101,218,214,90.0,20.7,92.0,4.0,96.0,22.080000000000002,13.457943925233645,🟡 Sobre
2025-01,C014,300102,153,159,61.0,14.030000000000001,61.0,-6.0,55.0,12.65,10.377358490566037,🟡 Sobre
2025-02,C014,300102,141,123,61.0,14.030000000000001,55.0,18.0,73.0,16.79,17.804878048780488,🟡 Sobre
2025-03,C014,300102,106,140,61.0,14.030000000000001,73.0,-34.0,39.0,8.969999999999999,8.357142857142858,🟡 Sobre
2025-04,C014,300102,139,121,61.0,14.030000000000001,39.0,18.0,57.0,13.11,14.132231404958677,🟡 Sobre
2025-05,C014,300102,165,159,61.0,14.030000000000001,57.0,6.0,63.0,14.49,11.88679245283019,🟡 Sobre
2025-06,C014,300102,147,143,61.0,14.030000000000001,63.0,4.0,67.0,15.41,14.055944055944057,🟡 Sobre
2025-07,C014,300102,100,127,61.0,14.030000000000001,67.0,-27.0,40.0,9.2,9.448818897637794,🟡 Sobre
2025-08,C014,300102,111,124,61.0,14.030000000000001,40.0,-13.0,27.0,6.209999999999999,6.532258064516129,🟢 Bien
2025-09,C014,300102,182,134,61.0,14.030000000000001,27.0,48.0,75.0,17.25,16.791044776119403,🟡 Sobre
2025-10,C014,300102,89,133,61.0,14.030000000000001,75.0,-44.0,31.0,7.129999999999999,6.992481203007518,🟢 Bien
2025-11,C014,300102,126,140,61.0,14.030000000000001,31.0,-14.0,17.0,3.909999999999999,3.642857142857143,🟢 Bien
2025-12,C014,300102,182,141,61.0,14.030000000000001,17.0,41.0,58.0,13.339999999999998,12.340425531914892,🟡 Sobre
2025-01,C014,900101,105,124,67.0,5.36,67.0,-19.0,48.0,3.8400000000000003,11.612903225806452,🟡 Sobre
2025-02,C014,900101,140,116,67.0,5.36,48.0,24.0,72.0,5.76,18.620689655172413,🟡 Sobre
2025-03,C014,900101,116,138,67.0,5.36,72.0,-22.0,50.0,4.0,10.869565217391305,🟡 Sobre
2025-04,C014,900101,165,147,67.0,5.36,50.0,18.0,68.0,5.4399999999999995,13.877551020408164,🟡 Sobre
2025-05,C014,900101,101,133,67.0,5.36,68.0,-32.0,36.0,2.8799999999999994,8.120300751879698,🟡 Sobre
2025-06,C014,900101,146,131,67.0,5.36,36.0,15.0,51.0,4.079999999999999,11.679389312977099,🟡 Sobre
2025-07,C014,900101,151,160,67.0,5.36,51.0,-9.0,42.0,3.3599999999999994,7.875,🟡 Sobre
2025-08,C014,900101,192,166,67.0,5.36,42.0,26.0,68.0,5.4399999999999995,12.289156626506024,🟡 Sobre
2025-09,C014,900101,169,153,67.0,5.36,68.0,16.0,84.0,6.72,16.47058823529412,🟡 Sobre
2025-10,C014,900101,134,145,67.0,5.36,84.0,-11.0,73.0,5.84,15.10344827586207,🟡 Sobre
2025-11,C014,900101,148,158,67.0,5.36,73.0,-10.0,63.0,5.04,11.962025316455696,🟡 Sobre
2025-12,C014,900101,215,207,67.0,5.36,63.0,8.0,71.0,5.68,10.28985507246377,🟡 Sobre
2025-01,C014,900102,99,133,76.0,6.08,76.0,-34.0,42.0,3.36,9.473684210526315,🟡 Sobre
2025-02,C014,900102,138,124,76.0,6.08,42.0,14.0,56.0,4.48,13.548387096774194,🟡 Sobre
2025-03,C014,900102,111,118,76.0,6.08,56.0,-7.0,49.0,3.9200000000000004,12.457627118644067,🟡 Sobre
2025-04,C014,900102,114,131,76.0,6.08,49.0,-17.0,32.0,2.5600000000000005,7.32824427480916,🟡 Sobre
2025-05,C014,900102,134,135,76.0,6.08,32.0,-1.0,31.0,2.4800000000000004,6.888888888888889,🟢 Bien
2025-06,C014,900102,168,139,76.0,6.08,31.0,29.0,60.0,4.800000000000001,12.949640287769784,🟡 Sobre
2025-07,C014,900102,146,148,76.0,6.08,60.0,-2.0,58.0,4.640000000000001,11.756756756756756,🟡 Sobre
2025-08,C014,900102,142,143,76.0,6.08,58.0,-1.0,57.0,4.5600000000000005,11.958041958041958,🟡 Sobre
2025-09,C014,900102,108,135,76.0,6.08,57.0,-27.0,30.0,2.4000000000000004,6.666666666666666,🟢 Bien
2025-10,C014,900102,188,155,76.0,6.08,30.0,33.0,63.0,5.040000000000001,12.193548387096774,🟡 Sobre
2025-11,C014,900102,156,151,76.0,6.08,63.0,5.0,68.0,5.440000000000001,13.509933774834439,🟡 Sobre
2025-12,C014,900102,188,168,76.0,6.08,68.0,20.0,88.0,7.040000000000001,15.714285714285715,🟡 Sobre
2025-01,C014,900103,111,125,71.0,5.68,71.0,-14.0,57.0,4.56,13.68,🟡 Sobre
2025-02,C014,900103,138,129,71.0,5.68,57.0,9.0,66.0,5.279999999999999,15.348837209302326,🟡 Sobre
2025-03,C014,900103,100,123,71.0,5.68,66.0,-23.0,43.0,3.4399999999999995,10.487804878048781,🟡 Sobre
2025-04,C014,900103,132,133,71.0,5.68,43.0,-1.0,42.0,3.3599999999999994,9.473684210526315,🟡 Sobre
2025-05,C014,900103,117,133,71.0,5.68,42.0,-16.0,26.0,2.079999999999999,5.864661654135338,🟢 Bien
2025-06,C014,900103,161,142,71.0,5.68,26.0,19.0,45.0,3.599999999999999,9.507042253521128,🟡 Sobre
2025-07,C014,900103,156,160,71.0,5.68,45.0,-4.0,41.0,3.2799999999999994,7.687499999999999,🟡 Sobre
2025-08,C014,900103,117,146,71.0,5.68,41.0,-29.0,12.0,0.9599999999999995,2.4657534246575343,🟢 Bien
2025-09,C014,900103,192,146,71.0,5.68,12.0,46.0,58.0,4.64,11.917808219178081,🟡 Sobre
2025-10,C014,900103,174,161,71.0,5.68,58.0,13.0,71.0,5.68,13.229813664596273,🟡 Sobre
2025-11,C014,900103,114,144,71.0,5.68,71.0,-30.0,41.0,3.28,8.541666666666666,🟡 Sobre
2025-12,C014,900103,187,161,71.0,5.68,41.0,26.0,67.0,5.359999999999999,12.48447204968944,🟡 Sobre
2025-01,C014,900104,96,131,74.0,5.92,74.0,-35.0,39.0,3.1199999999999997,8.931297709923664,🟡 Sobre
2025-02,C014,900104,144,128,74.0,5.92,39.0,16.0,55.0,4.3999999999999995,12.890625,🟡 Sobre
2025-03,C014,900104,171,148,74.0,5.92,55.0,23.0,78.0,6.239999999999999,15.810810810810809,🟡 Sobre
2025-04,C014,900104,121,154,74.0,5.92,78.0,-33.0,45.0,3.599999999999999,8.766233766233766,🟡 Sobre
2025-05,C014,900104,173,147,74.0,5.92,45.0,26.0,71.0,5.68,14.489795918367346,🟡 Sobre
2025-06,C014,900104,146,136,74.0,5.92,71.0,10.0,81.0,6.4799999999999995,17.86764705882353,🟡 Sobre
2025-07,C014,900104,116,126,74.0,5.92,81.0,-10.0,71.0,5.68,16.904761904761905,🟡 Sobre
2025-08,C014,900104,99,149,74.0,5.92,71.0,-50.0,21.0,1.6799999999999997,4.228187919463087,🟢 Bien
2025-09,C014,900104,180,146,74.0,5.92,21.0,34.0,55.0,4.4,11.301369863013699,🟡 Sobre
2025-10,C014,900104,159,174,74.0,5.92,55.0,-15.0,40.0,3.2,6.896551724137931,🟢 Bien
2025-11,C014,900104,204,182,74.0,5.92,40.0,22.0,62.0,4.96,10.21978021978022,🟡 Sobre
2025-12,C014,900104,227,200,74.0,5.92,62.0,27.0,89.0,7.12,13.35,🟡 Sobre
2025-01,C015,110112,41,61,32.0,3.2,32.0,-20.0,12.0,1.2000000000000002,5.9016393442622945,🟢 Bien
2025-02,C015,110112,67,63,32.0,3.2,12.0,4.0,16.0,1.6,7.619047619047619,🟡 Sobre
2025-03,C015,110112,77,64,32.0,3.2,16.0,13.0,29.0,2.9000000000000004,13.59375,🟡 Sobre
2025-04,C015,110112,80,76,32.0,3.2,29.0,4.0,33.0,3.3000000000000003,13.026315789473685,🟡 Sobre
2025-05,C015,110112,64,64,32.0,3.2,33.0,0.0,33.0,3.3000000000000003,15.46875,🟡 Sobre
2025-06,C015,110112,65,70,32.0,3.2,33.0,-5.0,28.0,2.8000000000000003,12.0,🟡 Sobre
2025-07,C015,110112,68,73,32.0,3.2,28.0,-5.0,23.0,2.3000000000000003,9.452054794520548,🟡 Sobre
2025-08,C015,110112,70,60,32.0,3.2,23.0,10.0,33.0,3.3000000000000003,16.5,🟡 Sobre
2025-09,C015,110112,44,50,32.0,3.2,33.0,-6.0,27.0,2.7,16.200000000000003,🟡 Sobre
2025-10,C015,110112,62,65,32.0,3.2,27.0,-3.0,24.0,2.4000000000000004,11.076923076923077,🟡 Sobre
2025-11,C015,110112,52,44,32.0,3.2,24.0,8.0,32.0,3.2,21.81818181818182,🟡 Sobre
2025-12,C015,110112,64,61,32.0,3.2,32.0,3.0,35.0,3.5,17.21311475409836,🟡 Sobre
2025-01,C015,110113,43,37,12.0,3.0,12.0,6.0,18.0,4.5,14.594594594594595,🟡 Sobre
2025-02,C015,110113,27,24,12.0,3.0,18.0,3.0,21.0,5.25,26.25,🟡 Sobre
2025-03,C015,110113,23,24,12.0,3.0,21.0,-1.0,20.0,5.0,25.0,🟡 Sobre
2025-04,C015,110113,26,23,12.0,3.0,20.0,3.0,23.0,5.75,30.0,🟡 Sobre
2025-05,C015,110113,28,28,12.0,3.0,23.0,0.0,23.0,5.75,24.642857142857142,🟡 Sobre
2025-06,C015,110113,26,29,12.0,3.0,23.0,-3.0,20.0,5.0,20.689655172413794,🟡 Sobre
2025-07,C015,110113,28,25,12.0,3.0,20.0,3.0,23.0,5.75,27.6,🟡 Sobre
2025-08,C015,110113,17,21,12.0,3.0,23.0,-4.0,19.0,4.75,27.142857142857142,🟡 Sobre
2025-09,C015,110113,31,34,12.0,3.0,19.0,-3.0,16.0,4.0,14.117647058823529,🟡 Sobre
2025-10,C015,110113,40,35,12.0,3.0,16.0,5.0,21.0,5.25,18.0,🟡 Sobre
2025-11,C015,110113,21,25,12.0,3.0,21.0,-4.0,17.0,4.25,20.400000000000002,🟡 Sobre
2025-12,C015,110113,47,39,12.0,3.0,17.0,8.0,25.0,6.25,19.230769230769234,🟡 Sobre
2025-01,C015,120101,33,53,35.0,8.75,35.0,-20.0,15.0,3.75,8.49056603773585,🟡 Sobre
2025-02,C015,120101,64,53,35.0,8.75,15.0,11.0,26.0,6.5,14.716981132075471,🟡 Sobre
2025-03,C015,120101,52,51,35.0,8.75,26.0,1.0,27.0,6.75,15.882352941176471,🟡 Sobre
2025-04,C015,120101,61,62,35.0,8.75,27.0,-1.0,26.0,6.5,12.580645161290324,🟡 Sobre
2025-05,C015,120101,63,74,35.0,8.75,26.0,-11.0,15.0,3.75,6.081081081081082,🟢 Bien
2025-06,C015,120101,66,62,35.0,8.75,15.0,4.0,19.0,4.75,9.193548387096774,🟡 Sobre
2025-07,C015,120101,78,66,35.0,8.75,19.0,12.0,31.0,7.75,14.090909090909092,🟡 Sobre
2025-08,C015,120101,63,68,35.0,8.75,31.0,-5.0,26.0,6.5,11.470588235294116,🟡 Sobre
2025-09,C015,120101,44,58,35.0,8.75,26.0,-14.0,12.0,3.0,6.206896551724138,🟢 Bien
2025-10,C015,120101,86,70,35.0,8.75,12.0,16.0,28.0,7.0,12.0,🟡 Sobre
2025-11,C015,120101,68,74,35.0,8.75,28.0,-6.0,22.0,5.5,8.91891891891892,🟡 Sobre
2025-12,C015,120101,75,62,35.0,8.75,22.0,13.0,35.0,8.75,16.935483870967744,🟡 Sobre
2025-01,C015,120103,39,46,22.0,4.4,22.0,-7.0,15.0,3.0,9.782608695652174,🟡 Sobre
2025-02,C015,120103,45,46,22.0,4.4,15.0,-1.0,14.0,2.8,9.130434782608695,🟡 Sobre
2025-03,C015,120103,42,42,22.0,4.4,14.0,0.0,14.0,2.8,10.0,🟡 Sobre
2025-04,C015,120103,43,42,22.0,4.4,14.0,1.0,15.0,3.0,10.714285714285715,🟡 Sobre
2025-05,C015,120103,55,48,22.0,4.4,15.0,7.0,22.0,4.4,13.75,🟡 Sobre
2025-06,C015,120103,28,38,22.0,4.4,22.0,-10.0,12.0,2.4000000000000004,9.473684210526315,🟡 Sobre
2025-07,C015,120103,40,34,22.0,4.4,12.0,6.0,18.0,3.6000000000000005,15.882352941176471,🟡 Sobre
2025-08,C015,120103,38,34,22.0,4.4,18.0,4.0,22.0,4.4,19.411764705882355,🟡 Sobre
2025-09,C015,120103,39,47,22.0,4.4,22.0,-8.0,14.0,2.8000000000000003,8.936170212765957,🟡 Sobre
2025-10,C015,120103,50,51,22.0,4.4,14.0,-1.0,13.0,2.6,7.647058823529411,🟡 Sobre
2025-11,C015,120103,48,47,22.0,4.4,13.0,1.0,14.0,2.8000000000000003,8.936170212765957,🟡 Sobre
2025-12,C015,120103,46,46,22.0,4.4,14.0,0.0,14.0,2.8000000000000003,9.130434782608695,🟡 Sobre
2025-01,C015,130101,46,59,29.0,4.35,29.0,-13.0,16.0,2.3999999999999995,8.135593220338983,🟡 Sobre
2025-02,C015,130101,62,52,29.0,4.35,16.0,10.0,26.0,3.8999999999999995,15.0,🟡 Sobre
2025-03,C015,130101,57,59,29.0,4.35,26.0,-2.0,24.0,3.5999999999999996,12.203389830508476,🟡 Sobre
2025-04,C015,130101,63,65,29.0,4.35,24.0,-2.0,22.0,3.3,10.153846153846155,🟡 Sobre
2025-05,C015,130101,79,77,29.0,4.35,22.0,2.0,24.0,3.5999999999999996,9.35064935064935,🟡 Sobre
2025-06,C015,130101,60,64,29.0,4.35,24.0,-4.0,20.0,2.9999999999999996,9.375,🟡 Sobre
2025-07,C015,130101,62,70,29.0,4.35,20.0,-8.0,12.0,1.7999999999999996,5.142857142857143,🟢 Bien
2025-08,C015,130101,70,61,29.0,4.35,12.0,9.0,21.0,3.1499999999999995,10.327868852459016,🟡 Sobre
2025-09,C015,130101,43,55,29.0,4.35,21.0,-12.0,9.0,1.3499999999999996,4.909090909090909,🟢 Bien
2025-10,C015,130101,67,62,29.0,4.35,9.0,5.0,14.0,2.0999999999999996,6.774193548387097,🟢 Bien
2025-11,C015,130101,74,57,29.0,4.35,14.0,17.0,31.0,4.6499999999999995,16.315789473684212,🟡 Sobre
2025-12,C015,130101,63,69,29.0,4.35,31.0,-6.0,25.0,3.7499999999999996,10.869565217391305,🟡 Sobre
2025-01,C015,300101,35,37,15.0,3.45,15.0,-2.0,13.0,2.99,10.54054054054054,🟡 Sobre
